,sid,tangram nr,item,x,y,rot,grid_val,step
553,93250,1,SQUARE,-134.0,3.0,0.0,11.0,26.0
554,93250,1,BIG-T,-32.0,-35.0,225.0,8.0,27.0
555,93250,1,SMALL-T,-137.0,-68.0,45.0,6.0,28.0
556,93250,1,MIDDLE-T,42.0,-35.0,180.0,8.0,29.0
557,93250,2,BIG-T,-102.0,41.0,0.0,13.0,1.0
558,93250,2,SQUARE,-168.0,147.0,0.0,22.0,2.0
559,93250,2,PARALL,-191.0,70.0,90.0,11.0,3.0
560,93250,2,BIG-T,-139.0,38.0,180.0,12.0,4.0
561,93250,2,MIDDLE-T,-190.0,-11.0,225.0,6.0,5.0
562,93250,2,SMALL-T,-39.0,-14.0,270.0,9.0,6.0
563,93250,2,SMALL-T,-88.0,-63.0,0.0,3.0,7.0
564,93250,3,PARALL,-123.0,-100.0,45.0,2.0,1.0
565,93250,3,MIDDLE-T,-195.0,-65.0,180.0,6.0,2.0
566,93250,3,BIG-T,-234.0,10.0,135.0,11.0,3.0
567,93250,3,BIG-T,-61.0,-61.0,0.0,8.0,4.0
568,93250,3,SQUARE,-112.0,41.0,45.0,17.0,5.0
569,93250,3,SMALL-T,-162.0,91.0,90.0,22.0,6.0
570,93250,3,SMALL-T,-162.0,-11.0,90.0,12.0,7.0
571,93250,4,SMALL-T,-65.0,244.0,0.0,23.0,1.0
572,93250,4,PARALL,-194.0,89.0,90.0,11.0,2.0
573,93250,4,SMALL-T,-140.0,-152.0,135.0,2.0,3.0
574,93250,4,BIG-T,-132.0,99.0,135.0,12.0,4.0
575,93250,4,SQUARE,-65.0,207.0,0.0,23.0,5.0
576,93250,4,BIG-T,-131.0,-42.0,45.0,7.0,6.0
577,93250,4,MIDDLE-T,-114.0,-63.0,225.0,7.0,7.0
580,100006,1,MIDDLE-T,88.0,19.0,45.0,14.0,1.0
581,100006,1,BIG-T,-98.0,41.0,0.0,17.0,2.0
582,100006,1,MIDDLE-T,-172.0,-34.0,180.0,6.0,3.0
583,100006,1,SQUARE,-138.0,4.0,0.0,11.0,4.0
586,100006,1,SMALL-T,-137.0,2.0,135.0,11.0,5.0
587,100006,1,SMALL-T,-138.0,3.0,315.0,11.0,6.0
588,100006,1,SQUARE,-64.0,4.0,0.0,12.0,7.0
589,100006,1,BIG-T,-102.0,-33.0,135.0,7.0,8.0
591,100006,1,SQUARE,7.0,-69.0,0.0,3.0,9.0
592,100006,1,SMALL-T,79.0,-69.0,315.0,4.0,10.0
594,100006,1,SMALL-T,-138.0,3.0,315.0,11.0,11.0
595,100006,1,PARALL,-99.0,3.0,45.0,12.0,12.0
596,100006,1,SMALL-T,79.0,-69.0,315.0,4.0,13.0
597,100006,2,BIG-T,-102.0,41.0,0.0,13.0,1.0
598,100006,2,PARALL,-204.0,75.0,45.0,11.0,2.0
599,100006,2,SQUARE,-165.0,146.0,0.0,22.0,3.0
600,100006,2,MIDDLE-T,-188.0,-9.0,225.0,6.0,4.0
604,100006,2,BIG-T,-100.0,39.0,0.0,13.0,5.0
605,100006,2,BIG-T,-140.0,-61.0,0.0,2.0,6.0
606,100006,2,MIDDLE-T,-190.0,-10.0,315.0,6.0,7.0
607,100006,2,SMALL-T,-88.0,38.0,180.0,13.0,8.0
608,100006,2,SMALL-T,-38.0,-12.0,270.0,9.0,9.0
609,100006,3,BIG-T,-234.0,9.0,135.0,11.0,1.0
610,100006,3,BIG-T,-92.0,70.0,225.0,18.0,2.0
613,100006,3,SMALL-T,-14.0,76.0,225.0,19.0,3.0
615,100006,3,MIDDLE-T,-112.0,89.0,225.0,22.0,4.0
616,100006,3,SMALL-T,28.0,121.0,225.0,24.0,5.0
621,100006,3,BIG-T,-182.0,-72.0,45.0,6.0,6.0
622,100006,3,BIG-T,-286.0,117.0,180.0,20.0,7.0
623,100006,3,BIG-T,-161.0,39.0,90.0,17.0,8.0
624,100006,3,BIG-T,-59.0,-59.0,0.0,8.0,9.0
625,100006,3,MIDDLE-T,-166.0,7.0,270.0,12.0,10.0
626,100006,3,PARALL,-123.0,-102.0,45.0,2.0,11.0
628,100006,3,SQUARE,54.0,104.0,45.0,24.0,12.0
629,100006,3,PARALL,-123.0,-97.0,45.0,2.0,13.0
630,100006,3,SMALL-T,-257.0,-60.0,0.0,5.0,14.0
631,100006,3,PARALL,-123.0,-100.0,45.0,2.0,15.0
633,100006,3,MIDDLE-T,-195.0,-65.0,180.0,6.0,16.0
634,100006,3,SQUARE,-200.0,-25.0,0.0,11.0,17.0
635,100006,3,SMALL-T,-200.0,47.0,135.0,16.0,18.0
636,100006,3,SMALL-T,-270.0,-25.0,135.0,10.0,19.0
637,100006,4,SMALL-T,-64.0,244.0,0.0,23.0,1.0
638,100006,4,SQUARE,-65.0,206.0,0.0,23.0,2.0
639,100006,4,BIG-T,-61.0,70.0,270.0,13.0,3.0
640,100006,4,PARALL,-191.0,92.0,90.0,11.0,4.0
641,100006,4,SMALL-T,-139.0,-151.0,135.0,2.0,5.0
642,100006,4,MIDDLE-T,-113.0,-63.0,225.0,7.0,6.0
644,100006,4,BIG-T,-130.0,101.0,135.0,17.0,7.0
645,100006,4,BIG-T,-131.0,-44.0,45.0,7.0,8.0
646,100444,1,BIG-T,-101.0,41.0,0.0,17.0,1.0
649,100444,1,BIG-T,-102.0,-35.0,225.0,7.0,2.0
651,100444,1,BIG-T,-101.0,-33.0,45.0,7.0,3.0
652,100444,1,MIDDLE-T,-149.0,90.0,135.0,21.0,4.0
653,100444,1,PARALL,43.0,-68.0,45.0,8.0,5.0
658,100444,1,SQUARE,7.0,-68.0,0.0,8.0,6.0
660,100444,1,PARALL,-75.0,64.0,90.0,17.0,7.0
662,100444,1,SMALL-T,-152.0,39.0,0.0,16.0,8.0
665,100444,1,SQUARE,6.0,-68.0,0.0,8.0,9.0
666,100444,1,PARALL,-54.0,4.0,90.0,12.0,10.0
667,100444,1,SMALL-T,79.0,-68.0,315.0,9.0,11.0
668,100444,1,PARALL,-75.0,61.0,90.0,17.0,12.0
669,100444,1,SQUARE,5.0,-68.0,0.0,8.0,13.0
671,100444,1,BIG-T,-99.0,-34.0,135.0,7.0,14.0
673,100444,1,SQUARE,-117.0,-96.0,0.0,1.0,15.0
678,100444,1,MIDDLE-T,-172.0,-33.0,180.0,6.0,16.0
679,100444,1,PARALL,-125.0,64.0,90.0,16.0,17.0
682,100444,1,SMALL-T,-89.0,48.0,315.0,17.0,18.0
683,100444,1,MIDDLE-T,-101.0,38.0,180.0,17.0,19.0
684,100444,1,BIG-T,-102.0,-33.0,225.0,7.0,20.0
686,100444,1,BIG-T,-100.0,41.0,0.0,17.0,21.0
690,100444,1,SQUARE,6.0,-68.0,0.0,8.0,22.0
692,100444,1,PARALL,-102.0,4.0,135.0,12.0,23.0
694,100444,1,SMALL-T,-63.0,4.0,45.0,12.0,24.0
695,100444,1,MIDDLE-T,85.0,78.0,180.0,19.0,25.0
698,100444,1,BIG-T,-101.0,-32.0,315.0,7.0,26.0
699,100444,1,PARALL,-130.0,-88.0,135.0,1.0,27.0
700,100444,1,BIG-T,-103.0,-30.0,315.0,7.0,28.0
702,100444,1,SQUARE,5.0,-69.0,0.0,3.0,29.0
703,100444,1,SMALL-T,79.0,-69.0,315.0,4.0,30.0
705,100444,1,MIDDLE-T,-103.0,-103.0,0.0,2.0,31.0
709,100444,1,PARALL,-99.0,-78.0,90.0,2.0,32.0
710,100444,1,SQUARE,7.0,-67.0,0.0,8.0,33.0
711,100444,1,MIDDLE-T,-80.0,-7.0,135.0,12.0,34.0
717,100444,1,SQUARE,8.0,-68.0,0.0,8.0,35.0
718,100444,1,BIG-T,-99.0,-32.0,45.0,7.0,36.0
719,100444,1,PARALL,-102.0,-78.0,90.0,2.0,37.0
722,100444,1,MIDDLE-T,-173.0,-34.0,180.0,6.0,38.0
723,100444,1,PARALL,-104.0,2.0,45.0,12.0,39.0
724,100444,1,SMALL-T,-137.0,5.0,315.0,11.0,40.0
727,100444,2,BIG-T,-100.0,40.0,0.0,13.0,1.0
728,100444,2,PARALL,-202.0,76.0,45.0,11.0,2.0
729,100444,2,SQUARE,-167.0,147.0,0.0,22.0,3.0
730,100444,2,BIG-T,-139.0,39.0,180.0,12.0,4.0
731,100444,2,MIDDLE-T,-189.0,-11.0,225.0,6.0,5.0
732,100444,2,SMALL-T,-86.0,-61.0,0.0,3.0,6.0
733,100444,2,SMALL-T,-36.0,-11.0,270.0,9.0,7.0
734,100444,3,BIG-T,-235.0,11.0,135.0,11.0,1.0
735,100444,3,BIG-T,-62.0,-59.0,0.0,8.0,2.0
736,100444,3,BIG-T,-236.0,9.0,135.0,11.0,3.0
737,100444,3,PARALL,-136.0,16.0,0.0,12.0,4.0
738,100444,3,SQUARE,-158.0,-99.0,0.0,2.0,5.0
739,100444,3,SMALL-T,-229.0,-100.0,45.0,1.0,6.0
740,100444,3,SMALL-T,-86.0,-100.0,315.0,3.0,7.0
742,100444,3,MIDDLE-T,-164.0,9.0,90.0,12.0,8.0
743,100444,3,PARALL,-128.0,74.0,135.0,17.0,9.0
748,100444,3,BIG-T,-81.0,-60.0,180.0,8.0,10.0
749,100444,3,SMALL-T,-102.0,-140.0,315.0,2.0,11.0
750,100444,3,BIG-T,-92.0,72.0,225.0,18.0,12.0
751,100444,3,PARALL,-11.0,-83.0,90.0,9.0,13.0
752,100444,3,BIG-T,-32.0,11.0,225.0,13.0,14.0
753,100444,3,PARALL,-136.0,67.0,0.0,17.0,15.0
754,100444,3,BIG-T,-36.0,10.0,225.0,13.0,16.0
755,100444,3,SQUARE,-133.0,-22.0,0.0,12.0,17.0
756,100444,3,BIG-T,-29.0,10.0,225.0,13.0,18.0
759,100444,3,SQUARE,0.0,-130.0,0.0,4.0,19.0
763,100444,3,BIG-T,-62.0,-59.0,0.0,8.0,20.0
764,100444,3,BIG-T,-161.0,41.0,90.0,17.0,21.0
765,100444,3,MIDDLE-T,-236.0,-62.0,0.0,6.0,22.0
770,100444,3,BIG-T,-234.0,10.0,135.0,11.0,23.0
771,100444,3,PARALL,-120.0,-99.0,45.0,2.0,24.0
772,100444,3,MIDDLE-T,-193.0,-65.0,180.0,6.0,25.0
773,100444,3,SQUARE,-128.0,37.0,0.0,17.0,26.0
774,100444,3,BIG-T,-59.0,-61.0,0.0,8.0,27.0
776,100444,3,SMALL-T,-164.0,-11.0,90.0,12.0,28.0
777,100444,3,SQUARE,-111.0,40.0,45.0,17.0,29.0
780,100444,3,SMALL-T,-162.0,92.0,90.0,22.0,30.0
781,100444,3,PARALL,-123.0,-100.0,45.0,2.0,31.0
782,100444,4,BIG-T,-62.0,71.0,270.0,13.0,1.0
783,100444,4,BIG-T,-162.0,-27.0,90.0,7.0,2.0
784,100444,4,BIG-T,-60.0,73.0,270.0,13.0,3.0
787,100444,4,BIG-T,-60.0,71.0,270.0,13.0,4.0
788,100444,4,BIG-T,-161.0,-20.0,90.0,7.0,5.0
789,100444,4,SQUARE,-66.0,208.0,0.0,23.0,6.0
791,100444,4,MIDDLE-T,-89.0,-104.0,225.0,3.0,7.0
792,100444,4,PARALL,-191.0,90.0,90.0,11.0,8.0
797,100444,4,BIG-T,-105.0,26.0,270.0,13.0,9.0
798,100444,4,SMALL-T,-65.0,245.0,0.0,23.0,10.0
799,100444,4,SMALL-T,-140.0,-150.0,135.0,2.0,11.0
800,100444,4,PARALL,-193.0,90.0,90.0,11.0,12.0
802,100444,4,BIG-T,-130.0,102.0,135.0,17.0,13.0
803,100444,4,BIG-T,-130.0,-44.0,45.0,7.0,14.0
804,100444,4,MIDDLE-T,-112.0,-64.0,225.0,8.0,15.0
807,100523,1,BIG-T,-101.0,37.0,0.0,17.0,1.0
808,100523,1,BIG-T,-102.0,-31.0,315.0,7.0,2.0
809,100523,1,SMALL-T,-208.0,-67.0,45.0,5.0,3.0
814,100523,1,MIDDLE-T,43.0,-34.0,180.0,8.0,4.0
816,100523,1,BIG-T,-103.0,-33.0,225.0,7.0,5.0
817,100523,1,SQUARE,-63.0,3.0,0.0,12.0,6.0
818,100523,1,PARALL,-27.0,-71.0,135.0,3.0,7.0
819,100523,1,SMALL-T,-136.0,3.0,45.0,11.0,8.0
820,100523,2,SQUARE,-166.0,146.0,0.0,22.0,1.0
823,100523,2,SMALL-T,-166.0,147.0,45.0,22.0,2.0
826,100523,2,BIG-T,-102.0,41.0,0.0,13.0,3.0
828,100523,2,SQUARE,-167.0,149.0,0.0,22.0,4.0
829,100523,2,PARALL,-204.0,74.0,45.0,11.0,5.0
830,100523,2,BIG-T,-138.0,37.0,180.0,12.0,6.0
831,100523,2,MIDDLE-T,-189.0,-11.0,225.0,6.0,7.0
832,100523,2,SMALL-T,-86.0,-61.0,0.0,3.0,8.0
833,100523,2,SMALL-T,-39.0,-12.0,270.0,9.0,9.0
834,100523,3,BIG-T,-237.0,8.0,135.0,11.0,1.0
835,100523,3,BIG-T,-159.0,41.0,90.0,17.0,2.0
836,100523,3,MIDDLE-T,57.0,-101.0,225.0,4.0,3.0
839,100523,3,PARALL,-195.0,-100.0,135.0,1.0,4.0
840,100523,3,MIDDLE-T,-120.0,-66.0,180.0,7.0,5.0
841,100523,3,BIG-T,-160.0,38.0,90.0,17.0,6.0
842,100523,3,SQUARE,-61.0,-12.0,45.0,13.0,7.0
843,100523,3,SMALL-T,-111.0,-58.0,0.0,7.0,8.0
844,100523,3,SMALL-T,-12.0,-61.0,0.0,9.0,9.0
845,100523,3,SQUARE,-59.0,-10.0,45.0,13.0,10.0
846,100523,4,SMALL-T,-65.0,246.0,0.0,23.0,1.0
847,100523,4,SQUARE,-65.0,208.0,0.0,23.0,2.0
848,100523,4,PARALL,-191.0,90.0,90.0,11.0,3.0
849,100523,4,BIG-T,-62.0,69.0,270.0,13.0,4.0
850,100523,4,SMALL-T,-139.0,-151.0,135.0,2.0,5.0
853,100523,4,MIDDLE-T,-113.0,-62.0,225.0,7.0,6.0
854,100523,4,BIG-T,-132.0,-41.0,45.0,7.0,7.0
855,100523,4,BIG-T,-132.0,99.0,135.0,12.0,8.0
856,101450,1,BIG-T,-100.0,39.0,0.0,17.0,1.0
857,101450,1,PARALL,-137.0,-32.0,135.0,6.0,2.0
859,101450,1,SMALL-T,-134.0,-69.0,225.0,1.0,3.0
860,101450,1,SQUARE,9.0,-69.0,0.0,3.0,4.0
861,101450,1,MIDDLE-T,80.0,5.0,45.0,14.0,5.0
862,101450,1,BIG-T,-101.0,-32.0,45.0,7.0,6.0
863,101450,1,SQUARE,4.0,-68.0,0.0,8.0,7.0
864,101450,1,SMALL-T,77.0,-69.0,315.0,4.0,8.0
865,101450,1,SMALL-T,-65.0,-69.0,225.0,2.0,9.0
866,101450,1,SMALL-T,79.0,-71.0,315.0,4.0,10.0
868,101450,1,BIG-T,-100.0,-32.0,135.0,7.0,11.0
869,101450,1,MIDDLE-T,-123.0,-12.0,315.0,11.0,12.0
870,101450,1,SMALL-T,-210.0,-68.0,45.0,5.0,13.0
871,101450,1,BIG-T,75.0,27.0,135.0,14.0,14.0
872,101450,1,SQUARE,-104.0,-80.0,0.0,2.0,15.0
873,101450,1,MIDDLE-T,-14.0,-62.0,315.0,8.0,16.0
874,101450,1,SQUARE,-139.0,1.0,0.0,11.0,17.0
875,101450,1,MIDDLE-T,-3.0,-43.0,315.0,8.0,18.0
878,101450,1,PARALL,-124.0,-96.0,90.0,1.0,19.0
879,101450,1,MIDDLE-T,63.0,-35.0,315.0,9.0,20.0
880,101450,1,PARALL,-66.0,-32.0,45.0,7.0,21.0
886,101450,1,SMALL-T,104.0,57.0,315.0,19.0,22.0
888,101450,1,BIG-T,-100.0,-33.0,45.0,7.0,23.0
892,101450,1,PARALL,-149.0,-32.0,0.0,6.0,24.0
893,101450,1,MIDDLE-T,-74.0,-59.0,225.0,7.0,25.0
894,101450,1,SMALL-T,79.0,-70.0,315.0,4.0,26.0
895,101450,1,SQUARE,8.0,-72.0,0.0,3.0,27.0
896,101450,1,PARALL,-211.0,10.0,0.0,10.0,28.0
899,101450,1,BIG-T,-100.0,-32.0,45.0,7.0,29.0
900,101450,1,BIG-T,-101.0,-35.0,225.0,7.0,30.0
901,101450,1,PARALL,-254.0,23.0,0.0,10.0,31.0
902,101450,1,SMALL-T,-209.0,-67.0,45.0,5.0,32.0
903,101450,1,MIDDLE-T,-149.0,90.0,135.0,21.0,33.0
904,101450,1,PARALL,17.0,57.0,0.0,18.0,34.0
905,101450,1,SQUARE,95.0,67.0,0.0,19.0,35.0
906,101450,1,SMALL-T,-65.0,105.0,225.0,22.0,36.0
907,101450,1,PARALL,40.0,-59.0,90.0,8.0,37.0
908,101450,2,BIG-T,-137.0,-60.0,0.0,2.0,1.0
909,101450,2,BIG-T,-100.0,40.0,0.0,13.0,2.0
910,101450,2,SQUARE,-167.0,146.0,0.0,22.0,3.0
911,101450,2,PARALL,-202.0,77.0,45.0,11.0,4.0
912,101450,2,MIDDLE-T,-188.0,-13.0,315.0,6.0,5.0
913,101450,2,SMALL-T,-39.0,-9.0,270.0,9.0,6.0
914,101450,2,SMALL-T,-86.0,37.0,180.0,13.0,7.0
915,101450,3,PARALL,-122.0,-100.0,45.0,2.0,1.0
916,101450,3,MIDDLE-T,-194.0,-64.0,180.0,6.0,2.0
917,101450,3,BIG-T,-233.0,9.0,135.0,11.0,3.0
918,101450,3,BIG-T,-91.0,69.0,225.0,18.0,4.0
919,101450,3,SQUARE,-127.0,-30.0,0.0,7.0,5.0
920,101450,3,BIG-T,-235.0,10.0,135.0,11.0,6.0
921,101450,3,BIG-T,-91.0,75.0,225.0,18.0,7.0
922,101450,3,SMALL-T,-12.0,-60.0,0.0,9.0,8.0
923,101450,3,PARALL,-18.0,-121.0,45.0,3.0,9.0
924,101450,3,BIG-T,-281.0,66.0,135.0,15.0,10.0
925,101450,3,BIG-T,-28.0,103.0,225.0,23.0,11.0
926,101450,3,SQUARE,-101.0,-22.0,0.0,12.0,12.0
927,101450,3,MIDDLE-T,-240.0,-104.0,225.0,1.0,13.0
928,101450,3,SQUARE,-46.0,-19.0,0.0,13.0,14.0
929,101450,3,MIDDLE-T,-112.0,-10.0,225.0,12.0,15.0
932,101450,3,SQUARE,-63.0,-9.0,45.0,13.0,16.0
933,101450,3,SMALL-T,-113.0,39.0,180.0,17.0,17.0
934,101450,3,PARALL,-190.0,7.0,0.0,11.0,18.0
936,101450,3,BIG-T,-166.0,-50.0,180.0,7.0,19.0
937,101450,3,PARALL,-202.0,126.0,0.0,21.0,20.0
938,101450,3,BIG-T,-234.0,10.0,135.0,11.0,21.0
939,101450,3,PARALL,-192.0,-89.0,90.0,1.0,22.0
941,101450,3,MIDDLE-T,16.0,4.0,225.0,14.0,23.0
942,101450,3,PARALL,-126.0,69.0,135.0,17.0,24.0
943,101450,3,SQUARE,-182.0,-101.0,0.0,1.0,25.0
944,101450,3,MIDDLE-T,37.0,9.0,225.0,14.0,26.0
945,101450,3,SMALL-T,16.0,-113.0,0.0,4.0,27.0
947,101450,3,SQUARE,-128.0,-25.0,0.0,12.0,28.0
948,101450,3,PARALL,-188.0,-90.0,90.0,1.0,29.0
949,101450,3,BIG-T,-93.0,72.0,225.0,17.0,30.0
950,101450,3,MIDDLE-T,-30.0,-62.0,0.0,8.0,31.0
951,101450,3,SMALL-T,-64.0,-28.0,315.0,13.0,32.0
952,101450,3,SMALL-T,24.0,-87.0,180.0,4.0,33.0
953,101450,3,SMALL-T,-108.0,-67.0,180.0,7.0,34.0
954,101450,3,SMALL-T,-68.0,-30.0,315.0,8.0,35.0
955,101450,4,SMALL-T,-140.0,-154.0,135.0,2.0,1.0
957,101450,4,BIG-T,-104.0,26.0,270.0,13.0,2.0
958,101450,4,PARALL,-190.0,89.0,90.0,11.0,3.0
959,101450,4,SQUARE,-67.0,206.0,0.0,23.0,4.0
960,101450,4,SMALL-T,-65.0,243.0,0.0,23.0,5.0
962,101450,4,MIDDLE-T,-132.0,28.0,270.0,12.0,6.0
963,101450,4,BIG-T,-61.0,71.0,270.0,13.0,7.0
965,101450,4,SQUARE,-265.0,0.0,45.0,10.0,8.0
966,101450,4,PARALL,-129.0,-8.0,135.0,7.0,9.0
967,101450,4,SQUARE,-97.0,-79.0,0.0,8.0,10.0
968,101450,4,PARALL,-2.0,-55.0,135.0,9.0,11.0
972,101450,4,BIG-T,-160.0,-16.0,90.0,7.0,12.0
973,101450,4,SMALL-T,-116.0,192.0,270.0,17.0,13.0
974,101450,4,BIG-T,-63.0,-15.0,270.0,8.0,14.0
976,101450,4,MIDDLE-T,-114.0,-64.0,225.0,7.0,15.0
977,101450,4,SQUARE,-67.0,206.0,0.0,23.0,16.0
979,101450,4,BIG-T,-103.0,26.0,270.0,13.0,17.0
980,101450,4,SMALL-T,-100.0,-22.0,90.0,8.0,18.0
983,101450,4,PARALL,-193.0,90.0,90.0,11.0,19.0
986,101450,4,BIG-T,-132.0,99.0,135.0,12.0,20.0
988,101450,4,MIDDLE-T,-111.0,-60.0,225.0,8.0,21.0
989,101450,4,SMALL-T,-151.0,26.0,180.0,12.0,22.0
990,101450,4,BIG-T,-51.0,-24.0,270.0,9.0,23.0
991,102644,1,BIG-T,-100.0,40.0,0.0,17.0,1.0
994,102644,1,BIG-T,-102.0,-32.0,45.0,7.0,2.0
995,102644,1,MIDDLE-T,43.0,-35.0,180.0,8.0,3.0
996,102644,1,SMALL-T,4.0,-68.0,225.0,8.0,4.0
998,102644,1,SQUARE,-139.0,2.0,0.0,11.0,5.0
999,102644,1,MIDDLE-T,-171.0,-32.0,180.0,6.0,6.0
1000,102644,1,SMALL-T,-63.0,5.0,315.0,12.0,7.0
1001,102644,1,PARALL,46.0,-69.0,45.0,4.0,8.0
1002,102644,1,SMALL-T,5.0,-69.0,315.0,3.0,9.0
1003,102644,2,SQUARE,-161.0,140.0,0.0,17.0,1.0
1004,102644,2,BIG-T,-104.0,42.0,0.0,13.0,2.0
1005,102644,2,PARALL,-201.0,78.0,45.0,11.0,3.0
1006,102644,2,BIG-T,-137.0,38.0,180.0,12.0,4.0
1007,102644,2,SMALL-T,-240.0,-9.0,90.0,5.0,5.0
1008,102644,2,SMALL-T,-194.0,-59.0,0.0,1.0,6.0
1009,102644,2,MIDDLE-T,-87.0,-9.0,135.0,8.0,7.0
1010,102644,2,SMALL-T,-190.0,-60.0,0.0,1.0,8.0
1011,102644,3,BIG-T,-236.0,10.0,135.0,11.0,1.0
1012,102644,3,MIDDLE-T,-119.0,-65.0,180.0,7.0,2.0
1013,102644,3,PARALL,-212.0,-102.0,90.0,1.0,3.0
1014,102644,3,BIG-T,-32.0,9.0,225.0,13.0,4.0
1015,102644,3,SQUARE,-128.0,-25.0,0.0,12.0,5.0
1016,102644,3,BIG-T,-25.0,7.0,225.0,13.0,6.0
1017,102644,3,SQUARE,-130.0,-28.0,0.0,12.0,7.0
1018,102644,3,SMALL-T,-132.0,43.0,135.0,17.0,8.0
1022,102644,3,SQUARE,-126.0,-25.0,0.0,12.0,9.0
1026,102644,3,BIG-T,-94.0,10.0,225.0,12.0,10.0
1027,102644,3,BIG-T,-237.0,9.0,135.0,11.0,11.0
1028,102644,3,BIG-T,-30.0,10.0,225.0,13.0,12.0
1030,102644,3,MIDDLE-T,-121.0,-64.0,180.0,7.0,13.0
1031,102644,3,SMALL-T,-162.0,92.0,90.0,22.0,14.0
1036,102644,3,BIG-T,-91.0,69.0,225.0,18.0,15.0
1039,102644,3,PARALL,-38.0,-34.0,90.0,8.0,16.0
1040,102644,3,BIG-T,-91.0,71.0,225.0,18.0,17.0
1041,102644,3,PARALL,-194.0,-100.0,135.0,1.0,18.0
1042,102644,3,MIDDLE-T,-121.0,-65.0,180.0,7.0,19.0
1043,102644,3,BIG-T,-29.0,11.0,225.0,13.0,20.0
1044,102644,3,SMALL-T,-135.0,115.0,225.0,22.0,21.0
1045,102644,3,SMALL-T,-137.0,43.0,90.0,17.0,22.0
1046,102644,3,SMALL-T,-162.0,90.0,90.0,22.0,23.0
1048,102644,3,SQUARE,-137.0,-25.0,0.0,12.0,24.0
1052,102644,3,MIDDLE-T,-7.0,-122.0,180.0,4.0,25.0
1053,102644,3,SQUARE,-160.0,-99.0,0.0,2.0,26.0
1054,102644,3,SMALL-T,-87.0,-100.0,315.0,3.0,27.0
1055,102644,3,SMALL-T,-231.0,-99.0,45.0,1.0,28.0
1056,102644,3,BIG-T,-236.0,10.0,135.0,11.0,29.0
1058,102644,3,BIG-T,-91.0,70.0,225.0,18.0,30.0
1060,102644,3,PARALL,-35.0,-35.0,90.0,8.0,31.0
1062,102644,3,SMALL-T,-162.0,91.0,90.0,22.0,32.0
1065,102644,3,BIG-T,-125.0,-34.0,90.0,7.0,33.0
1072,102644,3,BIG-T,-234.0,10.0,135.0,11.0,34.0
1073,102644,3,SQUARE,-158.0,-99.0,0.0,2.0,35.0
1074,102644,3,BIG-T,-33.0,11.0,225.0,13.0,36.0
1075,102644,3,SMALL-T,-86.0,-100.0,315.0,3.0,37.0
1077,102644,3,SQUARE,-126.0,-25.0,0.0,12.0,38.0
1078,102644,3,BIG-T,-20.0,9.0,225.0,13.0,39.0
1079,102644,3,SMALL-T,-126.0,46.0,135.0,17.0,40.0
1080,102644,3,MIDDLE-T,-161.0,80.0,90.0,17.0,41.0
1081,102644,3,PARALL,-101.0,-87.0,90.0,2.0,42.0
1082,102644,3,SMALL-T,-199.0,-63.0,180.0,6.0,43.0
1083,102644,3,PARALL,-122.0,-88.0,90.0,2.0,44.0
1085,102644,4,SMALL-T,-139.0,-151.0,135.0,2.0,1.0
1086,102644,4,PARALL,-192.0,91.0,90.0,11.0,2.0
1087,102644,4,BIG-T,-131.0,100.0,135.0,17.0,3.0
1088,102644,4,BIG-T,-132.0,-43.0,45.0,7.0,4.0
1089,102644,4,MIDDLE-T,-112.0,-63.0,225.0,8.0,5.0
1090,102644,4,SQUARE,-74.0,201.0,45.0,23.0,6.0
1091,102644,4,SMALL-T,-64.0,245.0,0.0,23.0,7.0
1094,102912,1,BIG-T,-100.0,40.0,0.0,17.0,1.0
1100,102912,1,MIDDLE-T,44.0,-31.0,180.0,9.0,2.0
1101,102912,1,BIG-T,-55.0,-104.0,0.0,2.0,3.0
1102,102912,1,MIDDLE-T,46.0,-34.0,180.0,9.0,4.0
1104,102912,1,SQUARE,83.0,89.0,45.0,24.0,5.0
1105,102912,1,BIG-T,-97.0,38.0,0.0,17.0,6.0
1106,102912,1,SQUARE,-139.0,3.0,0.0,11.0,7.0
1109,102912,1,SMALL-T,-65.0,4.0,315.0,12.0,8.0
1110,102912,1,SMALL-T,-65.0,1.0,135.0,12.0,9.0
1114,102912,1,PARALL,78.0,79.0,135.0,19.0,10.0
1116,102912,1,SMALL-T,-100.0,90.0,0.0,22.0,11.0
1117,102912,1,PARALL,-123.0,64.0,90.0,16.0,12.0
1118,102912,1,SMALL-T,-49.0,40.0,0.0,17.0,13.0
1119,102912,1,PARALL,-125.0,63.0,90.0,16.0,14.0
1120,102912,1,SQUARE,109.0,60.0,0.0,19.0,15.0
1122,102912,1,BIG-T,-102.0,-32.0,45.0,7.0,16.0
1123,102912,1,BIG-T,-103.0,-32.0,225.0,7.0,17.0
1124,102912,1,SQUARE,5.0,-69.0,0.0,3.0,18.0
1126,102912,1,SMALL-T,78.0,-70.0,315.0,4.0,19.0
1130,102912,1,BIG-T,-100.0,-33.0,225.0,7.0,20.0
1131,102912,1,BIG-T,-98.0,39.0,0.0,17.0,21.0
1134,102912,1,SQUARE,76.0,29.0,0.0,14.0,22.0
1135,102912,1,BIG-T,-32.0,-51.0,270.0,8.0,23.0
1138,102912,1,BIG-T,-65.0,-106.0,0.0,2.0,24.0
1139,102912,1,PARALL,-146.0,-27.0,0.0,6.0,25.0
