,sid,tangram nr,item,x,y,rot,grid_val,step,i_item
377,92836,2,SQUARE,-19.0,217.0,0.0,-1.0,100.0,5
378,92836,2,BIG-T,-102.0,41.0,0.0,13.0,1.0,1
379,92836,2,SQUARE,-166.0,151.0,0.0,22.0,2.0,5
380,92836,2,SMALL-T,-236.0,75.0,135.0,15.0,100.0,3
381,92836,2,SMALL-T,-165.0,71.0,315.0,17.0,3.0,4
382,92836,2,BIG-T,-139.0,38.0,180.0,12.0,4.0,0
383,92836,2,MIDDLE-T,-87.0,-13.0,135.0,8.0,5.0,2
384,92836,2,SMALL-T,-307.0,-73.0,225.0,-1.0,100.0,3
385,92836,2,PARALL,-271.0,53.0,45.0,10.0,6.0,6
386,92836,2,SMALL-T,-218.0,-65.0,315.0,1.0,7.0,4
387,92836,2,PARALL,-207.0,77.0,45.0,16.0,8.0,6
388,92836,2,SMALL-T,-192.0,-155.0,225.0,-1.0,100.0,4
389,92836,2,SMALL-T,124.0,-21.0,225.0,-1.0,100.0,3
390,92836,2,MIDDLE-T,-148.0,89.0,135.0,17.0,9.0,2
391,92836,2,BIG-T,-119.0,-18.0,0.0,7.0,10.0,0
392,92836,2,MIDDLE-T,148.0,139.0,135.0,-1.0,100.0,2
393,92836,2,BIG-T,-6.0,125.0,0.0,19.0,11.0,1
394,92836,2,BIG-T,-156.0,17.0,135.0,12.0,12.0,0
395,92836,2,PARALL,-201.0,72.0,45.0,16.0,13.0,6
396,92836,2,BIG-T,-309.0,-14.0,135.0,-1.0,100.0,0
397,92836,2,BIG-T,-102.0,40.0,0.0,13.0,14.0,1
398,92836,2,BIG-T,-138.0,38.0,180.0,12.0,15.0,0
399,92836,2,MIDDLE-T,-185.0,-10.0,225.0,6.0,16.0,2
400,92836,2,SMALL-T,-72.0,-26.0,135.0,8.0,17.0,4
401,92836,2,BIG-T,-158.0,-132.0,180.0,-1.0,100.0,0
402,92836,2,MIDDLE-T,-286.0,-103.0,0.0,-1.0,100.0,2
403,92836,2,BIG-T,-142.0,39.0,180.0,12.0,18.0,0
404,92836,2,SMALL-T,-97.0,-27.0,135.0,8.0,19.0,4
405,92836,2,SMALL-T,180.0,-88.0,225.0,-1.0,100.0,3
406,92836,2,MIDDLE-T,-189.0,-13.0,225.0,6.0,20.0,2
407,92836,2,SMALL-T,-98.0,-29.0,135.0,8.0,21.0,4
408,92836,2,SMALL-T,102.0,53.0,45.0,-1.0,100.0,3
409,92836,2,PARALL,-203.0,82.0,45.0,16.0,22.0,6
410,92836,2,SMALL-T,-34.0,74.0,225.0,19.0,100.0,4
411,92836,2,SMALL-T,-310.0,90.0,135.0,-1.0,100.0,3
412,92836,2,PARALL,1.0,53.0,45.0,-1.0,100.0,6
413,92836,2,SMALL-T,-228.0,75.0,135.0,15.0,100.0,3
414,92836,2,SMALL-T,-171.0,96.0,225.0,16.0,23.0,4
415,92836,2,PARALL,-110.0,-36.0,90.0,8.0,24.0,6
416,92836,2,BIG-T,84.0,-70.0,0.0,-1.0,100.0,0
417,92836,2,PARALL,-242.0,-104.0,135.0,0.0,100.0,6
418,92836,2,BIG-T,-138.0,-63.0,0.0,2.0,25.0,0
419,92836,2,PARALL,-74.0,5.0,135.0,8.0,26.0,6
420,92836,2,SMALL-T,-159.0,87.0,225.0,17.0,100.0,4
421,92836,2,SMALL-T,-236.0,77.0,135.0,15.0,100.0,3
422,92836,2,SMALL-T,-165.0,79.0,315.0,17.0,27.0,4
423,92836,2,SMALL-T,-236.0,74.0,135.0,15.0,100.0,3
424,92836,2,PARALL,-74.0,6.0,135.0,8.0,28.0,6
425,92836,2,SMALL-T,-237.0,74.0,135.0,15.0,100.0,3
426,92836,2,SMALL-T,57.0,-1.0,315.0,-1.0,100.0,4
427,92836,2,SMALL-T,56.0,-5.0,135.0,-1.0,100.0,3
428,92836,2,SQUARE,135.0,-120.0,0.0,-1.0,100.0,5
429,92836,2,SMALL-T,-166.0,147.0,315.0,22.0,29.0,4
430,92836,2,SMALL-T,-168.0,142.0,135.0,22.0,30.0,3
431,92836,2,PARALL,-197.0,72.0,45.0,16.0,31.0,6
432,92836,2,SQUARE,-100.0,72.0,0.0,18.0,100.0,5
433,92836,2,BIG-T,215.0,20.0,0.0,-1.0,100.0,1
434,92836,2,PARALL,90.0,-131.0,45.0,-1.0,100.0,6
435,92836,2,SQUARE,-169.0,72.0,0.0,16.0,32.0,5
436,92836,2,SMALL-T,-167.0,145.0,135.0,22.0,33.0,3
437,92836,2,PARALL,-76.0,65.0,90.0,13.0,34.0,6
438,92836,2,SMALL-T,-99.0,91.0,0.0,18.0,35.0,3
439,92836,2,SMALL-T,-326.0,72.0,315.0,-1.0,100.0,4
440,92836,2,SQUARE,161.0,-65.0,0.0,-1.0,100.0,5
441,92836,2,BIG-T,169.0,45.0,0.0,-1.0,100.0,1
442,92836,2,MIDDLE-T,-202.0,41.0,0.0,11.0,36.0,2
443,92836,2,PARALL,-132.0,75.0,135.0,17.0,37.0,6
444,92836,2,SQUARE,160.0,-88.0,0.0,-1.0,100.0,5
445,92836,2,BIG-T,109.0,72.0,90.0,-1.0,100.0,1
446,92836,2,BIG-T,-91.0,35.0,0.0,13.0,38.0,0
447,92836,2,SMALL-T,5.0,159.0,0.0,-1.0,100.0,3
448,92836,2,PARALL,-63.0,-134.0,90.0,-1.0,100.0,6
449,92836,2,MIDDLE-T,-288.0,-109.0,0.0,-1.0,100.0,2
450,92836,2,BIG-T,-136.0,37.0,180.0,12.0,39.0,1
451,92836,2,SQUARE,-167.0,146.0,0.0,22.0,40.0,5
452,92836,2,PARALL,-199.0,82.0,90.0,16.0,41.0,6
453,92836,2,SMALL-T,72.0,-87.0,315.0,-1.0,100.0,4
454,92836,2,MIDDLE-T,-88.0,-11.0,135.0,8.0,42.0,2
455,92836,2,SMALL-T,-204.0,-25.0,225.0,6.0,43.0,3
456,92836,3,BIG-T,-88.0,65.0,225.0,18.0,1.0,0
457,92836,3,PARALL,-35.0,-31.0,90.0,8.0,2.0,6
458,92836,3,SQUARE,-160.0,-97.0,0.0,2.0,3.0,5
459,92836,3,MIDDLE-T,138.0,-203.0,225.0,-1.0,100.0,2
460,92836,3,BIG-T,-233.0,8.0,135.0,11.0,4.0,1
461,92836,3,SMALL-T,-91.0,-101.0,315.0,3.0,5.0,3
462,92836,3,SMALL-T,-234.0,-98.0,45.0,1.0,6.0,4
463,92836,3,MIDDLE-T,228.0,-3.0,225.0,-1.0,100.0,2
464,92836,3,BIG-T,-14.0,3.0,225.0,14.0,7.0,0
465,92836,3,PARALL,-123.0,63.0,135.0,17.0,8.0,6
466,92836,3,BIG-T,-34.0,11.0,225.0,13.0,9.0,0
467,92836,3,PARALL,-132.0,59.0,0.0,17.0,10.0,6
468,92836,3,MIDDLE-T,278.0,22.0,225.0,-1.0,100.0,2
469,92836,3,BIG-T,-236.0,2.0,135.0,11.0,11.0,1
470,92836,3,MIDDLE-T,61.0,-183.0,225.0,-1.0,100.0,2
471,92836,3,PARALL,129.0,-78.0,0.0,-1.0,100.0,6
472,92836,3,BIG-T,-90.0,69.0,225.0,18.0,12.0,0
473,92836,3,MIDDLE-T,-92.0,-190.0,315.0,-1.0,100.0,2
474,92836,3,SQUARE,-126.0,-38.0,0.0,7.0,13.0,5
475,92836,3,BIG-T,-91.0,70.0,225.0,18.0,14.0,0
476,92836,3,SQUARE,-161.0,-97.0,0.0,2.0,15.0,5
477,92836,3,BIG-T,-236.0,11.0,135.0,11.0,16.0,1
478,92836,3,PARALL,-81.0,-32.0,90.0,8.0,17.0,6
479,92836,3,SMALL-T,-14.0,-58.0,0.0,9.0,18.0,3
480,92836,3,PARALL,-91.0,-32.0,90.0,8.0,19.0,6
481,92836,3,SMALL-T,-18.0,-57.0,0.0,8.0,20.0,3
482,92836,3,PARALL,-92.0,-31.0,90.0,8.0,21.0,6
483,92836,3,SMALL-T,-12.0,-59.0,0.0,9.0,22.0,3
484,92836,3,BIG-T,-91.0,68.0,225.0,18.0,23.0,0
485,92836,3,PARALL,54.0,-157.0,90.0,-1.0,100.0,6
486,92836,3,BIG-T,-235.0,11.0,135.0,11.0,24.0,1
487,92836,3,SQUARE,-162.0,-103.0,0.0,2.0,25.0,5
488,92836,3,SMALL-T,-232.0,-99.0,45.0,1.0,26.0,4
489,92836,3,SQUARE,-160.0,-98.0,0.0,2.0,27.0,5
490,92836,3,MIDDLE-T,100.0,-84.0,315.0,-1.0,100.0,2
491,92836,3,PARALL,-87.0,-34.0,90.0,8.0,28.0,6
492,92836,3,MIDDLE-T,-35.0,-180.0,315.0,-1.0,100.0,2
493,92836,3,PARALL,116.0,-40.0,90.0,-1.0,100.0,6
494,92836,3,MIDDLE-T,-123.0,-65.0,180.0,7.0,29.0,2
495,92836,3,SQUARE,-172.0,-205.0,0.0,-1.0,100.0,5
496,92836,3,SMALL-T,-159.0,-99.0,225.0,2.0,30.0,3
497,92836,3,SQUARE,-132.0,-34.0,0.0,7.0,31.0,5
498,92836,3,PARALL,-60.0,130.0,90.0,23.0,32.0,6
499,92836,3,BIG-T,-25.0,5.0,225.0,13.0,33.0,0
500,92836,3,PARALL,26.0,-115.0,0.0,4.0,34.0,6
501,92836,3,BIG-T,-90.0,68.0,225.0,18.0,35.0,0
502,92836,3,SQUARE,-123.0,-35.0,0.0,7.0,36.0,5
503,92836,3,BIG-T,-91.0,71.0,225.0,18.0,37.0,0
504,92836,3,SQUARE,-166.0,-174.0,0.0,-1.0,100.0,5
505,92836,3,SMALL-T,-41.0,-137.0,225.0,3.0,38.0,3
506,92836,3,PARALL,-34.0,-29.0,90.0,8.0,39.0,6
507,92836,3,SQUARE,-161.0,-100.0,0.0,2.0,40.0,5
508,92836,3,MIDDLE-T,67.0,-60.0,225.0,-1.0,100.0,2
509,92836,3,SMALL-T,-86.0,-97.0,315.0,3.0,41.0,3
510,92836,3,MIDDLE-T,248.0,7.0,225.0,-1.0,100.0,2
511,92836,3,BIG-T,-92.0,9.0,225.0,13.0,42.0,0
512,92836,3,PARALL,-125.0,69.0,135.0,17.0,43.0,6
513,92836,3,MIDDLE-T,138.0,-30.0,225.0,-1.0,100.0,2
514,92836,3,BIG-T,-91.0,66.0,225.0,18.0,44.0,0
515,92836,3,SMALL-T,-16.0,-59.0,0.0,9.0,45.0,3
516,92836,3,MIDDLE-T,-73.0,-83.0,315.0,8.0,46.0,2
517,92836,3,SMALL-T,-4.0,-64.0,0.0,9.0,47.0,3
518,92836,3,PARALL,-81.0,-44.0,135.0,8.0,48.0,6
519,92836,4,SQUARE,-68.0,206.0,0.0,23.0,1.0,5
520,92836,4,SMALL-T,-63.0,248.0,0.0,23.0,2.0,4
521,92836,4,PARALL,-187.0,88.0,90.0,11.0,3.0,6
522,92836,4,BIG-T,-129.0,99.0,135.0,12.0,4.0,0
523,92836,4,BIG-T,-130.0,-40.0,45.0,7.0,5.0,1
524,92836,4,MIDDLE-T,-115.0,-66.0,225.0,7.0,6.0,2
525,92836,4,SMALL-T,-142.0,-152.0,135.0,2.0,7.0,3
526,93250,1,BIG-T,-100.0,41.0,0.0,17.0,1.0,1
527,93250,1,BIG-T,-101.0,-31.0,315.0,7.0,2.0,0
528,93250,1,SMALL-T,-207.0,-69.0,45.0,0.0,100.0,4
529,93250,1,PARALL,44.0,-68.0,45.0,9.0,3.0,6
530,93250,1,SQUARE,55.0,16.0,45.0,14.0,4.0,5
531,93250,1,BIG-T,-69.0,-101.0,0.0,2.0,5.0,0
532,93250,1,PARALL,115.0,-104.0,45.0,4.0,6.0,6
533,93250,1,BIG-T,-289.0,-3.0,0.0,-1.0,100.0,1
534,93250,1,SQUARE,-100.0,90.0,45.0,22.0,7.0,5
535,93250,1,SMALL-T,-49.0,39.0,0.0,17.0,8.0,3
536,93250,1,BIG-T,-103.0,-32.0,45.0,7.0,9.0,0
537,93250,1,MIDDLE-T,43.0,-35.0,180.0,8.0,10.0,2
538,93250,1,PARALL,-133.0,-71.0,135.0,1.0,11.0,6
539,93250,1,SMALL-T,-161.0,35.0,45.0,11.0,12.0,4
540,93250,1,PARALL,-173.0,-68.0,135.0,6.0,13.0,6
541,93250,1,BIG-T,-32.0,-35.0,225.0,8.0,14.0,0
542,93250,1,SMALL-T,-65.0,2.0,45.0,12.0,15.0,4
543,93250,1,SMALL-T,-136.0,-67.0,45.0,6.0,16.0,3
544,93250,1,SQUARE,-140.0,3.0,0.0,11.0,17.0,5
545,93250,1,BIG-T,-99.0,39.0,0.0,17.0,18.0,1
546,93250,1,MIDDLE-T,44.0,-35.0,180.0,9.0,19.0,2
547,93250,1,BIG-T,-30.0,-35.0,225.0,8.0,20.0,0
548,93250,1,SMALL-T,-136.0,-69.0,45.0,1.0,21.0,3
549,93250,1,PARALL,-174.0,-68.0,135.0,6.0,22.0,6
550,93250,1,MIDDLE-T,44.0,-33.0,180.0,9.0,23.0,2
551,93250,1,BIG-T,-28.0,-36.0,225.0,8.0,24.0,0
552,93250,1,SMALL-T,-66.0,2.0,45.0,12.0,25.0,4
553,93250,1,SQUARE,-134.0,3.0,0.0,11.0,26.0,5
554,93250,1,BIG-T,-32.0,-35.0,225.0,8.0,27.0,0
555,93250,1,SMALL-T,-137.0,-68.0,45.0,6.0,28.0,3
556,93250,1,MIDDLE-T,42.0,-35.0,180.0,8.0,29.0,2
557,93250,2,BIG-T,-102.0,41.0,0.0,13.0,1.0,1
558,93250,2,SQUARE,-168.0,147.0,0.0,22.0,2.0,5
559,93250,2,PARALL,-191.0,70.0,90.0,16.0,3.0,6
560,93250,2,BIG-T,-139.0,38.0,180.0,12.0,4.0,0
561,93250,2,MIDDLE-T,-190.0,-11.0,225.0,6.0,5.0,2
562,93250,2,SMALL-T,-39.0,-14.0,270.0,9.0,6.0,3
563,93250,2,SMALL-T,-88.0,-63.0,0.0,3.0,7.0,4
564,93250,3,PARALL,-123.0,-100.0,45.0,2.0,1.0,6
565,93250,3,MIDDLE-T,-195.0,-65.0,180.0,6.0,2.0,2
566,93250,3,BIG-T,-234.0,10.0,135.0,11.0,3.0,1
567,93250,3,BIG-T,-61.0,-61.0,0.0,8.0,4.0,0
568,93250,3,SQUARE,-112.0,41.0,45.0,17.0,5.0,5
569,93250,3,SMALL-T,-162.0,91.0,90.0,22.0,6.0,3
570,93250,3,SMALL-T,-162.0,-11.0,90.0,12.0,7.0,4
571,93250,4,SMALL-T,-65.0,244.0,0.0,23.0,1.0,4
572,93250,4,PARALL,-194.0,89.0,90.0,11.0,2.0,6
573,93250,4,SMALL-T,-140.0,-152.0,135.0,2.0,3.0,3
574,93250,4,BIG-T,-132.0,99.0,135.0,12.0,4.0,0
575,93250,4,SQUARE,-65.0,207.0,0.0,23.0,5.0,5
576,93250,4,BIG-T,-131.0,-42.0,45.0,7.0,6.0,1
577,93250,4,MIDDLE-T,-114.0,-63.0,225.0,7.0,7.0,2
578,100006,1,MIDDLE-T,-49.0,86.0,225.0,17.0,100.0,2
579,100006,1,PARALL,216.0,-84.0,90.0,-1.0,100.0,6
580,100006,1,MIDDLE-T,88.0,19.0,45.0,14.0,1.0,2
581,100006,1,BIG-T,-98.0,41.0,0.0,17.0,2.0,0
582,100006,1,MIDDLE-T,-172.0,-34.0,180.0,6.0,3.0,2
583,100006,1,SQUARE,-138.0,4.0,0.0,11.0,4.0,5
584,100006,1,SMALL-T,-137.0,-3.0,90.0,11.0,100.0,3
585,100006,1,SQUARE,177.0,27.0,45.0,-1.0,100.0,5
586,100006,1,SMALL-T,-137.0,2.0,135.0,11.0,5.0,3
587,100006,1,SMALL-T,-138.0,3.0,315.0,11.0,6.0,4
588,100006,1,SQUARE,-64.0,4.0,0.0,12.0,7.0,5
589,100006,1,BIG-T,-102.0,-33.0,135.0,7.0,8.0,1
590,100006,1,PARALL,152.0,33.0,90.0,-1.0,100.0,6
591,100006,1,SQUARE,7.0,-69.0,0.0,3.0,9.0,5
592,100006,1,SMALL-T,79.0,-69.0,315.0,4.0,10.0,4
593,100006,1,PARALL,301.0,12.0,90.0,-1.0,100.0,6
594,100006,1,SMALL-T,-138.0,3.0,315.0,11.0,11.0,3
595,100006,1,PARALL,-99.0,3.0,45.0,12.0,12.0,6
596,100006,1,SMALL-T,79.0,-69.0,315.0,4.0,13.0,4
597,100006,2,BIG-T,-102.0,41.0,0.0,13.0,1.0,0
598,100006,2,PARALL,-204.0,75.0,45.0,16.0,2.0,6
599,100006,2,SQUARE,-165.0,146.0,0.0,22.0,3.0,5
600,100006,2,MIDDLE-T,-188.0,-9.0,225.0,6.0,4.0,2
601,100006,2,BIG-T,-171.0,66.0,135.0,11.0,100.0,1
602,100006,2,BIG-T,38.0,90.0,0.0,-1.0,100.0,0
603,100006,2,MIDDLE-T,-156.0,-131.0,225.0,-1.0,100.0,2
604,100006,2,BIG-T,-100.0,39.0,0.0,13.0,5.0,1
605,100006,2,BIG-T,-140.0,-61.0,0.0,2.0,6.0,0
606,100006,2,MIDDLE-T,-190.0,-10.0,315.0,6.0,7.0,2
607,100006,2,SMALL-T,-88.0,38.0,180.0,13.0,8.0,3
608,100006,2,SMALL-T,-38.0,-12.0,270.0,9.0,9.0,4
609,100006,3,BIG-T,-234.0,9.0,135.0,11.0,1.0,1
610,100006,3,BIG-T,-92.0,70.0,225.0,18.0,2.0,0
611,100006,3,MIDDLE-T,64.0,-107.0,225.0,-1.0,100.0,2
612,100006,3,PARALL,85.0,113.0,90.0,-1.0,100.0,6
613,100006,3,SMALL-T,-14.0,76.0,225.0,19.0,3.0,4
614,100006,3,BIG-T,-298.0,175.0,225.0,-1.0,100.0,0
615,100006,3,MIDDLE-T,-112.0,89.0,225.0,22.0,4.0,2
616,100006,3,SMALL-T,28.0,121.0,225.0,24.0,5.0,4
617,100006,3,MIDDLE-T,86.0,160.0,225.0,-1.0,100.0,2
618,100006,3,BIG-T,-31.0,10.0,225.0,13.0,100.0,0
619,100006,3,SMALL-T,-44.0,168.0,225.0,-1.0,100.0,4
620,100006,3,PARALL,90.0,81.0,135.0,-1.0,100.0,6
621,100006,3,BIG-T,-182.0,-72.0,45.0,6.0,6.0,0
622,100006,3,BIG-T,-286.0,117.0,180.0,20.0,7.0,1
623,100006,3,BIG-T,-161.0,39.0,90.0,17.0,8.0,0
624,100006,3,BIG-T,-59.0,-59.0,0.0,8.0,9.0,1
625,100006,3,MIDDLE-T,-166.0,7.0,270.0,12.0,10.0,2
626,100006,3,PARALL,-123.0,-102.0,45.0,2.0,11.0,6
627,100006,3,MIDDLE-T,256.0,149.0,270.0,-1.0,100.0,2
628,100006,3,SQUARE,54.0,104.0,45.0,24.0,12.0,5
629,100006,3,PARALL,-123.0,-97.0,45.0,2.0,13.0,6
630,100006,3,SMALL-T,-257.0,-60.0,0.0,5.0,14.0,4
631,100006,3,PARALL,-123.0,-100.0,45.0,2.0,15.0,6
632,100006,3,SMALL-T,136.0,-70.0,0.0,-1.0,100.0,4
633,100006,3,MIDDLE-T,-195.0,-65.0,180.0,6.0,16.0,2
634,100006,3,SQUARE,-200.0,-25.0,0.0,11.0,17.0,5
635,100006,3,SMALL-T,-200.0,47.0,135.0,16.0,18.0,4
636,100006,3,SMALL-T,-270.0,-25.0,135.0,10.0,19.0,3
637,100006,4,SMALL-T,-64.0,244.0,0.0,23.0,1.0,4
638,100006,4,SQUARE,-65.0,206.0,0.0,23.0,2.0,5
639,100006,4,BIG-T,-61.0,70.0,270.0,13.0,3.0,1
640,100006,4,PARALL,-191.0,92.0,90.0,11.0,4.0,6
641,100006,4,SMALL-T,-139.0,-151.0,135.0,2.0,5.0,3
642,100006,4,MIDDLE-T,-113.0,-63.0,225.0,7.0,6.0,2
643,100006,4,BIG-T,68.0,68.0,270.0,-1.0,100.0,1
644,100006,4,BIG-T,-130.0,101.0,135.0,17.0,7.0,0
645,100006,4,BIG-T,-131.0,-44.0,45.0,7.0,8.0,1
646,100444,1,BIG-T,-101.0,41.0,0.0,17.0,1.0,0
647,100444,1,BIG-T,4.0,-53.0,270.0,8.0,100.0,1
648,100444,1,BIG-T,72.0,170.0,0.0,-1.0,100.0,0
649,100444,1,BIG-T,-102.0,-35.0,225.0,7.0,2.0,1
650,100444,1,SMALL-T,-209.0,-69.0,45.0,0.0,100.0,3
651,100444,1,BIG-T,-101.0,-33.0,45.0,7.0,3.0,0
652,100444,1,MIDDLE-T,-149.0,90.0,135.0,21.0,4.0,2
653,100444,1,PARALL,43.0,-68.0,45.0,8.0,5.0,6
654,100444,1,SQUARE,20.0,-55.0,45.0,8.0,100.0,5
655,100444,1,PARALL,193.0,-86.0,45.0,-1.0,100.0,6
656,100444,1,SQUARE,5.0,-68.0,0.0,8.0,100.0,5
657,100444,1,SMALL-T,128.0,4.0,315.0,-1.0,100.0,4
658,100444,1,SQUARE,7.0,-68.0,0.0,8.0,6.0,5
659,100444,1,MIDDLE-T,0.0,-125.0,135.0,-1.0,100.0,2
660,100444,1,PARALL,-75.0,64.0,90.0,17.0,7.0,6
661,100444,1,MIDDLE-T,192.0,-91.0,135.0,-1.0,100.0,2
662,100444,1,SMALL-T,-152.0,39.0,0.0,16.0,8.0,4
663,100444,1,SQUARE,182.0,-216.0,0.0,-1.0,100.0,5
664,100444,1,MIDDLE-T,210.0,-22.0,180.0,-1.0,100.0,2
665,100444,1,SQUARE,6.0,-68.0,0.0,8.0,9.0,5
666,100444,1,PARALL,-54.0,4.0,90.0,12.0,10.0,6
667,100444,1,SMALL-T,79.0,-68.0,315.0,9.0,11.0,4
668,100444,1,PARALL,-75.0,61.0,90.0,17.0,12.0,6
669,100444,1,SQUARE,5.0,-68.0,0.0,8.0,13.0,5
670,100444,1,PARALL,226.0,85.0,90.0,-1.0,100.0,6
671,100444,1,BIG-T,-99.0,-34.0,135.0,7.0,14.0,0
672,100444,1,BIG-T,-265.0,-38.0,315.0,-1.0,100.0,1
673,100444,1,SQUARE,-117.0,-96.0,0.0,1.0,15.0,5
674,100444,1,BIG-T,-452.0,1.0,315.0,-1.0,100.0,1
675,100444,1,BIG-T,-452.0,-1.0,135.0,-1.0,100.0,0
676,100444,1,SQUARE,38.0,-144.0,0.0,-1.0,100.0,5
677,100444,1,SMALL-T,66.0,-178.0,45.0,-1.0,100.0,3
678,100444,1,MIDDLE-T,-172.0,-33.0,180.0,6.0,16.0,2
679,100444,1,PARALL,-125.0,64.0,90.0,16.0,17.0,6
680,100444,1,SMALL-T,-89.0,47.0,315.0,17.0,100.0,4
681,100444,1,PARALL,220.0,88.0,135.0,-1.0,100.0,6
682,100444,1,SMALL-T,-89.0,48.0,315.0,17.0,18.0,4
683,100444,1,MIDDLE-T,-101.0,38.0,180.0,17.0,19.0,2
684,100444,1,BIG-T,-102.0,-33.0,225.0,7.0,20.0,0
685,100444,1,SMALL-T,151.0,47.0,0.0,-1.0,100.0,4
686,100444,1,BIG-T,-100.0,41.0,0.0,17.0,21.0,1
687,100444,1,SMALL-T,-209.0,-69.0,45.0,0.0,100.0,4
688,100444,1,SQUARE,-116.0,-157.0,0.0,-1.0,100.0,5
689,100444,1,PARALL,245.0,-68.0,135.0,-1.0,100.0,6
690,100444,1,SQUARE,6.0,-68.0,0.0,8.0,22.0,5
691,100444,1,MIDDLE-T,-96.0,-137.0,180.0,-1.0,100.0,2
692,100444,1,PARALL,-102.0,4.0,135.0,12.0,23.0,6
693,100444,1,SQUARE,248.0,-92.0,0.0,-1.0,100.0,5
694,100444,1,SMALL-T,-63.0,4.0,45.0,12.0,24.0,3
695,100444,1,MIDDLE-T,85.0,78.0,180.0,19.0,25.0,2
696,100444,1,PARALL,262.0,-106.0,135.0,-1.0,100.0,6
697,100444,1,SMALL-T,307.0,-108.0,45.0,-1.0,100.0,3
698,100444,1,BIG-T,-101.0,-32.0,315.0,7.0,26.0,0
699,100444,1,PARALL,-130.0,-88.0,135.0,1.0,27.0,6
700,100444,1,BIG-T,-103.0,-30.0,315.0,7.0,28.0,0
701,100444,1,PARALL,55.0,-164.0,135.0,-1.0,100.0,6
702,100444,1,SQUARE,5.0,-69.0,0.0,3.0,29.0,5
703,100444,1,SMALL-T,79.0,-69.0,315.0,4.0,30.0,3
704,100444,1,PARALL,-184.0,-168.0,135.0,-1.0,100.0,6
705,100444,1,MIDDLE-T,-103.0,-103.0,0.0,2.0,31.0,2
706,100444,1,SQUARE,37.0,-167.0,0.0,-1.0,100.0,5
707,100444,1,PARALL,-28.0,-70.0,135.0,3.0,100.0,6
708,100444,1,MIDDLE-T,-87.0,-215.0,0.0,-1.0,100.0,2
709,100444,1,PARALL,-99.0,-78.0,90.0,2.0,32.0,6
710,100444,1,SQUARE,7.0,-67.0,0.0,8.0,33.0,5
711,100444,1,MIDDLE-T,-80.0,-7.0,135.0,12.0,34.0,2
712,100444,1,PARALL,-129.0,-154.0,90.0,-1.0,100.0,6
713,100444,1,SQUARE,21.0,-172.0,0.0,-1.0,100.0,5
714,100444,1,PARALL,-133.0,-138.0,90.0,-1.0,100.0,6
715,100444,1,MIDDLE-T,107.0,-148.0,135.0,-1.0,100.0,2
716,100444,1,PARALL,-144.0,-198.0,0.0,-1.0,100.0,6
717,100444,1,SQUARE,8.0,-68.0,0.0,8.0,35.0,5
718,100444,1,BIG-T,-99.0,-32.0,45.0,7.0,36.0,0
719,100444,1,PARALL,-102.0,-78.0,90.0,2.0,37.0,6
720,100444,1,SMALL-T,-198.0,-148.0,45.0,-1.0,100.0,4
721,100444,1,PARALL,149.0,-152.0,90.0,-1.0,100.0,6
722,100444,1,MIDDLE-T,-173.0,-34.0,180.0,6.0,38.0,2
723,100444,1,PARALL,-104.0,2.0,45.0,12.0,39.0,6
724,100444,1,SMALL-T,-137.0,5.0,315.0,11.0,40.0,4
725,100444,2,SQUARE,-140.0,-153.0,45.0,-1.0,100.0,5
726,100444,2,MIDDLE-T,50.0,-79.0,225.0,-1.0,100.0,2
727,100444,2,BIG-T,-100.0,40.0,0.0,13.0,1.0,1
728,100444,2,PARALL,-202.0,76.0,45.0,16.0,2.0,6
729,100444,2,SQUARE,-167.0,147.0,0.0,22.0,3.0,5
730,100444,2,BIG-T,-139.0,39.0,180.0,12.0,4.0,0
731,100444,2,MIDDLE-T,-189.0,-11.0,225.0,6.0,5.0,2
732,100444,2,SMALL-T,-86.0,-61.0,0.0,3.0,6.0,3
733,100444,2,SMALL-T,-36.0,-11.0,270.0,9.0,7.0,4
734,100444,3,BIG-T,-235.0,11.0,135.0,11.0,1.0,1
735,100444,3,BIG-T,-62.0,-59.0,0.0,8.0,2.0,0
736,100444,3,BIG-T,-236.0,9.0,135.0,11.0,3.0,1
737,100444,3,PARALL,-136.0,16.0,0.0,12.0,4.0,6
738,100444,3,SQUARE,-158.0,-99.0,0.0,2.0,5.0,5
739,100444,3,SMALL-T,-229.0,-100.0,45.0,1.0,6.0,4
740,100444,3,SMALL-T,-86.0,-100.0,315.0,3.0,7.0,3
741,100444,3,PARALL,-28.0,-179.0,0.0,-1.0,100.0,6
742,100444,3,MIDDLE-T,-164.0,9.0,90.0,12.0,8.0,2
743,100444,3,PARALL,-128.0,74.0,135.0,17.0,9.0,6
744,100444,3,MIDDLE-T,-64.0,-148.0,90.0,-1.0,100.0,2
745,100444,3,PARALL,75.0,-78.0,135.0,-1.0,100.0,6
746,100444,3,BIG-T,-83.0,-61.0,180.0,8.0,100.0,0
747,100444,3,MIDDLE-T,241.0,-125.0,90.0,-1.0,100.0,2
748,100444,3,BIG-T,-81.0,-60.0,180.0,8.0,10.0,0
749,100444,3,SMALL-T,-102.0,-140.0,315.0,2.0,11.0,3
750,100444,3,BIG-T,-92.0,72.0,225.0,18.0,12.0,0
751,100444,3,PARALL,-11.0,-83.0,90.0,9.0,13.0,6
752,100444,3,BIG-T,-32.0,11.0,225.0,13.0,14.0,0
